modelDirectory,sourceFile,bbhTaskCount,bbhMacroMean,bbhTaskSd,bbhTaskMin,bbhTaskMax
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,results_2025-02-13T18-27-04.338360.json,24,48.17795525811036,16.542502630927732,16.8,80.80000000000001
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Math,results_2024-09-24T02-54-03.656817.json,24,49.82950432079307,17.085586540862217,12.8,80
EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,results_2024-10-09T10-38-32.448780.json,24,48.01014153797021,16.630097645235615,13.600000000000001,81.2
EpistemeAI_Fireball-Mistral-Nemo-Base-2407-v1-DPO2,results_2025-02-13T18-27-04.338360.json,24,49.6776875903509,18.226655591323905,12,86.8
EpistemeAI_Fireball-R1-Llama-3.1-8B,results_2025-02-19T13-46-24.133657.json,24,36.434977901496836,13.689278537964334,15.2,64.4
EpistemeAI_Llama-3.2-3B-Agent007-Coder,results_2025-02-13T18-27-04.338360.json,24,43.03758760727905,17.110422895651006,12,81.2
EpistemeAI_Mistral-Nemo-Instruct-12B-Philosophy-Math,results_2025-02-13T18-27-04.338360.json,24,53.64928342081373,17.337983933600444,12.4,86
EpistemeAI_OpenReasoner-Llama-3.2-3B-rs1.0,results_2025-02-18T16-15-11.292536.json,24,45.185934849403964,16.531086285418247,12.4,76.8
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,results_2024-12-20T17-48-24.829103.json,24,45.247329619017925,17.30602381716028,13.600000000000001,79.2
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,results_2025-02-13T18-27-04.338360.json,24,46.279874531423665,17.22212881325694,15.6,80.4
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,results_2024-12-20T17-44-58.771039.json,24,45.659361690861296,17.347643926359282,13.600000000000001,78.8
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT,results_2025-01-29T06-39-48.331687.json,24,47.3575638639745,16.96657937286377,11.200000000000001,81.2
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,results_2025-02-13T18-27-04.338360.json,24,48.04219047211424,15.990902498320175,15.2,80.4
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2,results_2025-02-13T18-27-04.338360.json,24,33.24495305251265,16.296543592908538,8.4,70.8
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3,results_2025-02-13T18-27-04.338360.json,24,32.62818751942827,15.70903237517803,8.4,70
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1,results_2025-02-13T18-27-04.338360.json,24,43.81084692317885,16.931493365934767,8.799999999999999,78
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,results_2025-02-13T18-27-04.338360.json,24,45.18186249131301,16.66707065903588,11.600000000000001,78.4
EpistemeAI_ReasoningCore-3B-T1_1,results_2025-02-13T18-27-04.338360.json,24,45.239424517060804,16.549749574805993,12,78
Eric111_CatunaMayo,results_2025-02-13T18-27-04.338360.json,24,52.43635518600797,18.068109033201196,14.799999999999999,83.6
Eric111_CatunaMayo-DPO,results_2025-02-13T18-27-04.338360.json,24,52.23991323844242,17.91859888270271,14.399999999999999,82.8
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties,results_2025-02-13T18-27-04.338360.json,24,54.10649663618229,18.38616516467588,16.400000000000002,87.2
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,results_2025-02-13T18-27-04.338360.json,24,54.10649663618229,18.38616516467588,16.400000000000002,87.2
Etherll_Herplete-LLM-Llama-3.1-8b,results_2025-02-13T18-27-04.338360.json,24,53.472533559298036,15.073723563997225,20.8,80
Etherll_Herplete-LLM-Llama-3.1-8b-Ties,results_2024-10-17T17-17-33.503999.json,24,53.379759532508764,15.252009662470792,21.6,82
Etherll_Qwen2.5-7B-della-test,results_2025-02-13T18-27-04.338360.json,24,54.47331985391859,17.08632881360061,14.399999999999999,86
Etherll_Qwen2.5-Coder-7B-Instruct-Ties,results_2025-02-13T18-27-04.338360.json,24,48.9514446404305,17.403135594100267,15.6,86.8
Etherll_Replete-LLM-V3-Llama-3.1-8b,results_2025-02-13T18-27-04.338360.json,24,45.4337742059478,15.984164209339312,18.4,76.8
Etherll_SuperHermes,results_2025-02-13T18-27-04.338360.json,24,52.895317926798505,15.489673182386667,23.599999999999998,80.80000000000001
Eurdem_Defne-llama3.1-8B,results_2024-08-12T18-16-51.931979.json,24,53.09183126340773,16.318415591867943,20.8,85.6
EVA-UNIT-01_EVA-Qwen2.5-14B-v0.2,results_2025-02-13T18-27-04.338360.json,24,60.9023754004659,18.147870947261488,19.6,91.2
EVA-UNIT-01_EVA-Qwen2.5-72B-v0.2,results_2024-11-28T01-23-33.473911.json,24,70.88012228048761,19.409823862750972,27.200000000000003,96
ewre324_Thinker-Qwen2.5-0.5B-Instruct-Reasoning,results_2025-01-08T03-30-46.210771.json,24,32.92122979013761,16.880089585822827,10,68.8
facebook_opt-1.3b,results_2024-06-17T13-53-58.344286.json,24,30.939470527601255,14.122305441859504,7.199999999999999,55.60000000000001
facebook_opt-30b,results_2024-06-17T17-08-46.250569.json,24,30.70344752562337,13.508012660758926,6.800000000000001,54
failspy_Meta-Llama-3-70B-Instruct-abliterated-v3.5,results_2024-09-02T23-54-59.562583.json,24,57.4710022890038,15.254177554264123,28.799999999999997,86
failspy_Phi-3-medium-4k-instruct-abliterated-v3,results_2024-07-30T04-20-55.435914.json,24,63.047991764744296,19.30686432838594,22.400000000000002,89.2
FallenMerick_Chewy-Lemon-Cookie-11B,results_2025-02-13T18-27-04.338360.json,24,52.51122307375103,18.47138923452575,12,84.8
Felladrin_Llama-160M-Chat-v1,results_2024-07-25T09-54-15.757000.json,24,30.360811146348365,14.801558417020463,6.4,54
Felladrin_Minueza-32M-UltraChat,results_2025-02-13T18-27-04.338360.json,24,29.414787340489244,15.136142098336395,0,54
fhai50032_Unaligned-Thinker-PHI-4,results_2025-01-17T21-33-15.880671.json,24,66.42576780946753,20.034488504471753,23.599999999999998,99.6
FINGU-AI_L3-8B,results_2025-02-13T18-27-04.338360.json,24,49.85585187130109,16.06690836922766,18,80.80000000000001
FINGU-AI_Phi-4-RRStock,results_2025-02-05T16-09-19.318994.json,24,64.43442865581454,19.99824741291868,24,98.8
FINGU-AI_Q-Small-3B,results_2025-02-13T18-27-04.338360.json,24,43.18531455763074,18.6768017656832,1.6,84
FINGU-AI_QwQ-Buddy-32B-Alpha,results_2025-02-13T18-27-04.338360.json,24,64.2442234274039,18.528407115725354,27.200000000000003,93.2
FINGU-AI_RomboUltima-32B,results_2025-02-13T18-27-04.338360.json,24,69.38448333620043,18.76812417711928,27.200000000000003,94.8
flammenai_Mahou-1.2a-mistral-7B,results_2024-08-13T08-47-02.760508.json,24,51.18111474458113,17.614015721307155,14.799999999999999,83.6
flammenai_Mahou-1.5-mistral-nemo-12B,results_2024-10-07T04-22-59.176979.json,24,55.22361927910236,17.783855096261604,14.000000000000002,86.8
FlofloB_100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,results_2025-02-13T18-27-04.338360.json,24,33.23387445789458,16.007288883626117,12.8,75.6
FlofloB_10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,results_2024-11-22T17-10-30.745797.json,24,52.14989784123591,17.555242837941794,12.8,81.2
FlofloB_10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,results_2024-11-25T18-35-35.437059.json,24,33.05518729746925,16.820450489805104,10.8,76.4
FlofloB_40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,results_2024-11-25T20-12-20.428213.json,24,33.24608265655038,16.39392305373942,13.600000000000001,75.2
FlofloB_83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,results_2025-02-13T18-27-04.338360.json,24,33.4653407016045,16.696591963199428,12,76.8
FlofloB_smollm2-135M_pretrained_1000k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.179394082062277,15.729325198571235,2.4,56.8
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,30.664261456748036,15.78451723616637,2.8000000000000003,58.4
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.317781029884355,15.29141435752096,4.8,54.400000000000006
FlofloB_smollm2-135M_pretrained_1200k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.409841468035296,15.34209556127149,3.5999999999999996,55.2
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,29.49621210063496,15.953902891932623,1.6,56.8
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.604672415652143,14.40780486374682,6.800000000000001,51.87165775401069
FlofloB_smollm2-135M_pretrained_1400k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.217819509182494,14.847182100497625,2.4,51.87165775401069
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,29.923888977142067,15.535913469193162,3.5999999999999996,54
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.167295751748313,15.864257541482264,0,56.00000000000001
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,30.287372123209483,14.820423464701923,6,52.400000000000006
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.271864966060022,15.091148260752943,0.4,51.87165775401069
FlofloB_smollm2-135M_pretrained_400k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.723404576965038,15.447671251920532,0.8,51.33689839572193
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,30.488044228283613,15.285969917876303,6,61.6
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.25171720555518,15.434238709943852,2,54.800000000000004
FlofloB_smollm2-135M_pretrained_600k_fineweb,results_2025-02-13T18-27-04.338360.json,24,30.13718229200533,16.45736662504747,0,60.8
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,30.001678726257037,14.27508322423617,7.6,51.87165775401069
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.834447696551024,14.492482012342576,6.800000000000001,51.87165775401069
FlofloB_smollm2-135M_pretrained_800k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.59444974878025,15.663520459557278,0,52.24719101123596
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_human_removed,results_2025-02-13T18-27-04.338360.json,24,30.38096660271283,15.645278556398118,5.6000000000000005,60.8
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_selected,results_2025-02-13T18-27-04.338360.json,24,29.428080655352517,14.616143171168412,6.4,51.87165775401069
FlofloB_smollm2_pretrained_200k_fineweb,results_2025-02-13T18-27-04.338360.json,24,29.946842722144904,16.273216152986624,0.8,55.2
FlofloB_test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,results_2024-11-21T23-44-40.262072.json,24,52.408291897782526,17.8069958621585,14.399999999999999,82.39999999999999
fluently-lm_Llama-TI-8B,results_2024-12-07T20-23-25.091439.json,24,52.0085504155627,17.50471474759171,16.400000000000002,81.6
fluently-lm_Llama-TI-8B-Instruct,results_2025-01-16T20-38-11.058635.json,24,52.52143041749421,15.70423981264655,19.2,83.6
fluently-sets_FalconThink3-10B-IT,results_2024-12-29T19-40-47.934216.json,24,62.0016981648187,16.783085730541572,22.400000000000002,87.6
freewheelin_free-evo-qwen72b-v0.8-re,results_2024-10-05T14-32-52.988483.json,24,61.27477065378042,20.801835890570803,18.4,92.4
FuJhen_ft-openhermes-25-mistral-7b-irca-dpo-pairs,results_2024-09-14T01-13-21.040681.json,24,47.73032389554811,17.70579531988747,14.799999999999999,80.4
FuJhen_mistral-instruct-7B-DPO,results_2024-09-14T01-09-08.984631.json,24,46.239050561386215,17.54144893545901,12.4,84
FuJhen_mistral_7b_v0.1_structedData_e2e,results_2024-09-18T13-35-58.119143.json,24,41.1391485498449,17.00096360108289,8.799999999999999,74
FuJhen_mistral_7b_v0.1_structedData_viggo,results_2025-02-13T18-27-04.338360.json,24,45.238634545986805,18.225159622830716,9.6,79.60000000000001
fulim_FineLlama-3.1-8B,results_2024-12-18T04-47-10.406336.json,24,45.692074156260794,17.0690588521139,14.399999999999999,84
FuseAI_FuseChat-7B-v2.0,results_2025-02-13T18-27-04.338360.json,24,49.54212795868764,17.925056662247872,17.599999999999998,79.2
FuseAI_FuseChat-Llama-3.1-8B-Instruct,results_2025-01-07T07-01-34.828380.json,24,51.198878983499036,16.66460705692789,18,81.6
FuseAI_FuseChat-Llama-3.2-3B-Instruct,results_2025-02-18T20-26-21.852409.json,24,46.58367922175517,15.461077030796227,14.799999999999999,75.2
FuseAI_FuseChat-Qwen-2.5-7B-Instruct,results_2025-02-13T18-27-04.338360.json,24,55.2599883615556,16.359443544561852,15.6,80.80000000000001
GalrionSoftworks_MagnusIntellectus-12B-v1,results_2025-02-13T18-27-04.338360.json,24,53.23010476246133,17.09150052945353,14.799999999999999,86
GalrionSoftworks_MN-LooseCannon-12B-v1,results_2025-02-13T18-27-04.338360.json,24,51.28183808679558,16.046927662427628,16.8,81.2
gaverfraxz_Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,results_2024-09-28T01-30-12.053735.json,24,39.84844272016949,14.657108490239743,14.000000000000002,72.39999999999999
gaverfraxz_Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,results_2024-09-19T08-18-53.778310.json,24,50.43660783243714,15.80401011807269,20,80.80000000000001
gbueno86_Brinebreath-Llama-3.1-70B,results_2024-09-03T03-48-42.670969.json,24,68.80562247706813,18.617260422658646,30,99.2
GenVRadmin_AryaBhatta-GemmaOrca-2-Merged,results_2025-02-06T10-54-15.198935.json,24,38.87493166323576,15.218623158468944,13.200000000000001,62
GenVRadmin_AryaBhatta-GemmaOrca-Merged,results_2025-02-06T10-43-35.410744.json,24,41.306338973945735,18.260848852243267,12,75.6
GenVRadmin_AryaBhatta-GemmaUltra-Merged,results_2025-02-13T18-27-04.338360.json,24,41.41445378464818,18.976669284326732,13.200000000000001,78.4
GenVRadmin_llama38bGenZ_Vikas-Merged,results_2025-02-06T10-43-30.868879.json,24,45.35981003984562,17.6153426845643,6.800000000000001,75.2
gmonsoon_gemma2-9b-sahabatai-v1-instruct-BaseTIES,results_2024-11-20T02-23-13.828344.json,24,60.772445324415486,15.859338273060523,29.2,84.39999999999999
godlikehhd_ifd_new_correct_all_sample_2500_qwen,results_2024-12-31T09-00-40.891610.json,24,40.19641175400576,17.395232332376583,12,81.6
godlikehhd_ifd_new_qwen_2500,results_2024-12-31T04-09-10.782723.json,24,41.598162527775735,17.164555177474874,12.8,78.4
godlikehhd_qwen-2.5-1.5b-cherry,results_2024-12-29T15-12-23.640073.json,24,40.35757331575221,17.319167736305662,10,78.8
Goekdeniz-Guelmez_j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,results_2025-02-13T18-27-04.338360.json,24,41.242101633634825,17.99336477765127,12.4,80.80000000000001
Goekdeniz-Guelmez_josie-3b-v6.0,results_2025-02-13T18-27-04.338360.json,24,44.96147842264784,17.024882779895197,9.2,74.4
Goekdeniz-Guelmez_josie-7b-v6.0,results_2025-02-13T18-27-04.338360.json,24,51.04855208094125,16.436110689731716,10.4,78
Goekdeniz-Guelmez_josie-7b-v6.0-step2000,results_2025-02-13T18-27-04.338360.json,24,51.0712680636641,16.117414930464008,13.600000000000001,77.2
Goekdeniz-Guelmez_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,results_2025-02-13T18-27-04.338360.json,24,32.683063456958195,16.478190962165044,9.6,57.599999999999994
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,results_2024-09-28T10-58-22.921064.json,24,41.860073153192594,17.79807124220058,14.000000000000002,84.8
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,results_2024-09-28T10-55-49.897632.json,24,40.41892170443675,17.887770247892202,13.200000000000001,80.80000000000001
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,results_2024-09-28T10-55-18.813510.json,24,40.53446177133173,17.59063862870787,13.600000000000001,80.4
Goekdeniz-Guelmez_Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,results_2025-02-13T18-27-04.338360.json,24,63.55637424320617,18.9452368302127,14.000000000000002,92
Goekdeniz-Guelmez_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,results_2025-02-13T18-27-04.338360.json,24,53.09672164610736,16.369999013191595,12.4,77.2
google_codegemma-1.1-2b,results_2024-08-13T09-01-51.651456.json,24,33.53417790248454,16.412705159763853,13.200000000000001,83.2
google_gemma-1.1-2b-it,results_2024-06-17T09-00-56.334963.json,24,31.846349748149223,14.989858704959076,0.8,54
google_gemma-2-27b-it,results_2024-08-26T14-00-19.311199.json,24,64.51387433168799,17.9946444306423,28.799999999999997,89.60000000000001
google_gemma-2-2b,results_2024-07-29T16-38-17.664954.json,24,36.559669964225904,16.89653328165036,6.800000000000001,67.60000000000001
google_gemma-2-2b-it,results_2024-07-29T16-25-50.870458.json,24,41.99230891427471,15.193465404624414,11.600000000000001,74
google_gemma-2-2b-jpn-it,results_2024-10-11T13-51-38.420715.json,24,42.25569890065811,16.125404258133745,12.4,74.8
google_gemma-7b-it,results_2024-06-16T15-52-57.979737.json,24,36.45901274330097,16.04049816616778,11.600000000000001,68.8
google_recurrentgemma-9b,results_2024-07-04T22-34-03.508539.json,24,39.12410476301005,17.461474639031103,12.8,72
google_recurrentgemma-9b-it,results_2024-07-05T20-12-40.169257.json,24,42.86694474647148,18.179632123694947,6,78.8
GoToCompany_gemma2-9b-cpt-sahabatai-v1-instruct,results_2024-11-21T16-06-20.952173.json,24,59.54551751157879,16.60689455213739,25.2,86.4
GoToCompany_llama3-8b-cpt-sahabatai-v1-instruct,results_2025-02-13T18-27-04.338360.json,24,49.51292004509418,17.455278693420603,16.400000000000002,82
GreenNode_GreenNode-small-9B-it,results_2025-02-13T18-27-04.338360.json,24,59.93838740051968,15.308945592570232,27.200000000000003,84.39999999999999
grimjim_DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,results_2025-02-01T09-55-26.563110.json,24,52.69400362212971,16.113202217067048,21.2,85.2
grimjim_Gigantes-v2-gemma2-9b-it,results_2024-12-29T16-40-54.211241.json,24,59.865593883039956,15.559323522611177,28.799999999999997,85.2
grimjim_Gigantes-v3-gemma2-9b-it,results_2024-12-29T22-04-51.345542.json,24,59.835137923248276,15.755114450922381,29.2,85.2
grimjim_HuatuoSkywork-o1-Llama-3.1-8B,results_2025-01-06T12-09-54.318043.json,24,48.863582396592214,17.78622483027783,7.199999999999999,83.6
grimjim_Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,results_2024-08-12T16-20-28.765484.json,24,49.616945350068335,15.830743499690382,19.6,78.8
grimjim_llama-3-Nephilim-v2-8B,results_2024-09-18T15-30-41.248227.json,24,50.482149364426256,16.14516333186634,17.2,78.4
grimjim_llama-3-Nephilim-v2.1-8B,results_2024-09-18T15-31-10.573478.json,24,50.95042703104161,16.001390815189534,20.4,80.80000000000001
grimjim_llama-3-Nephilim-v3-8B,results_2024-09-02T21-29-15.009684.json,24,50.12671264428365,16.071716221250032,20.8,79.60000000000001
grimjim_Llama-3.1-Bonsaikraft-8B-Instruct,results_2025-01-25T04-57-46.509667.json,24,52.868558915303566,16.38009877927877,18.4,84.8
grimjim_Llama-Nephilim-Metamorphosis-v2-8B,results_2025-01-02T22-56-26.602076.json,24,50.13477378974034,14.647964616975212,16.400000000000002,80.4
grimjim_Magot-v2-Gemma2-8k-9B,results_2024-12-30T14-09-02.992490.json,24,58.96713649821101,15.785446242596063,28.4,85.2
GritLM_GritLM-7B-KTO,results_2025-02-13T18-27-04.338360.json,24,48.529371968469185,18.65705757933142,14.000000000000002,80.89887640449437
GritLM_GritLM-8x7B-KTO,results_2025-02-13T18-27-04.338360.json,24,58.20304362331498,18.760470006239284,16.400000000000002,86.8
Groq_Llama-3-Groq-8B-Tool-Use,results_2025-02-13T18-27-04.338360.json,24,48.63384977901496,17.415348650401416,12,78.8
Gryphe_Pantheon-RP-1.0-8b-Llama-3,results_2025-02-13T18-27-04.338360.json,24,45.39075127777335,19.598485457330305,4,80
Gryphe_Pantheon-RP-1.5-12b-Nemo,results_2025-02-13T18-27-04.338360.json,24,51.9582216884963,16.659442432891698,16,85.2
Gryphe_Pantheon-RP-1.6-12b-Nemo,results_2025-02-13T18-27-04.338360.json,24,52.04007434392452,17.10350560241809,15.2,83.2
Gryphe_Pantheon-RP-1.6-12b-Nemo-KTO,results_2025-02-13T18-27-04.338360.json,24,52.769808141259226,17.684528719292935,16.400000000000002,84.8
Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,results_2025-02-13T18-27-04.338360.json,24,53.045372305385975,17.976641205070486,10.8,86
